Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 15 2025,انه جهاز مذهل الكاميرا وجميع الميزات يمكنك استخدامها,استخدمته لمده اسبوع تقريبا وانا سعيد لانه اصلي انه جهاز فاخر جدا لكنني اشعر احيانا ان البطاريه تنفد بسرعه وان تكن سريعه جدا الكاميرا رائعه وانا سعيد لانني حصلت علي طلبته النسخه الدوليه بسعه جيجابايت يمكنك فعل الكثير واعني الكثير انه هاتف وجهاز كمبيوتر الوقت,استخدمته لمده اسبوع تقريبا وانا سعيد لانه اصلي انه جهاز فاخر جدا لكنني اشعر احيانا ان البطاريه تنفد بسرعه وان تكن سريعه جدا الكاميرا رائعه وانا سعيد لانني حصلت علي طلبته النسخه الدوليه بسعه جيجابايت يمكنك فعل الكثير واعني الكثير انه هاتف وجهاز كمبيوتر الوقت,positive,0.9785505533218384,mixed_positive_margin
Iphone 17 Pro Max 256,Apple,Ali A.,أكتوبر 5 2025,برو ماكس نسخه عالميه شريحه عاديه,ممتاز جدا الوصف وصراحه انصح للاشخاص اللي تهمهم الشريحه العاديه,ممتاز جدا الوصف وصراحه انصح للاشخاص اللي تهمهم الشريحه العاديه,positive,0.894736111164093,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,مارس 15 2025,لقد كنت سعيدا جدا عندما رايت الهاتف لطيفا جدا,انا احب الهاتف وجوده الصوره واوصي للجميع,انا احب الهاتف وجوده الصوره واوصي للجميع,positive,0.9778326153755188,none
Iphone 17 Pro Max 256,Apple,Anonymous,سبتمبر 20 2025,,احبك ظهرا,احبك ظهرا,positive,0.9048739075660706,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 15 2024,منتج اصلي سعر جيد معتمد هيئه تنظيم الاتصالات هاتف رائد متميز,يعد هاتف جهازا الطراز الاول يتجاوز التوقعات بفضل شاشته المذهله وجوده الكاميرا المذهله يقدم تجربه مثيل الاداء سلس وخال العيوب حتي الاستخدام المكثف لقد سررت بتلقي الهاتف الاصلي المعتمد هيئه تنظيم الاتصالات يضمن راحه البال اوصي بشده لاي شخص يبحث الافضل تكنولوجيا الهواتف الذكيه,يعد هاتف جهازا الطراز الاول يتجاوز التوقعات بفضل شاشته المذهله وجوده الكاميرا المذهله يقدم تجربه مثيل الاداء سلس وخال العيوب حتي الاستخدام المكثف لقد سررت بتلقي الهاتف الاصلي المعتمد هيئه تنظيم الاتصالات يضمن راحه البال اوصي بشده لاي شخص يبحث الافضل تكنولوجيا الهواتف الذكيه,positive,0.9806416630744934,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,يونيو 10 2025,جميل جدا وناعم وجوده ممتازه وسعر مناسب شكرا,شيء علي يرام مشكله ان شاء الله,شيء علي يرام مشكله ان شاء الله,negative,0.9686994552612305,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 3 2024,جوده المنتج,لقد قمت مؤخرا بشراء البدايه كنت قلقا بشان سياسه الارجاع لان البائع يقدم اي سياسه ارجاع لذا اول شيء قمت عندما حصلت علي الهاتف ذهبت الي الموقع الرسمي لشركه لقد بحثت رقم للهاتف المحمول الي واكدت انني حصلت علي افضل هاتف محمول اي مشاكل حتي الان منتج جيد جدا وانا راض عمليه الشراء قمت ومع انصح المشترين المزيد المحتملين بالمضي قدما علي مسؤوليتهم الخاصه,لقد قمت مؤخرا بشراء البدايه كنت قلقا بشان سياسه الارجاع لان البائع يقدم اي سياسه ارجاع لذا اول شيء قمت عندما حصلت علي الهاتف ذهبت الي الموقع الرسمي لشركه لقد بحثت رقم للهاتف المحمول الي واكدت انني حصلت علي افضل هاتف محمول اي مشاكل حتي الان منتج جيد جدا وانا راض عمليه الشراء قمت ومع انصح المشترين المزيد المحتملين بالمضي قدما علي مسؤوليتهم الخاصه,negative,0.85,short_pos_override|mixed_pref_negative
Iphone 17 Pro Max 256,Apple,Anonymous,سبتمبر 27 2025,ممتاز,اوائل الناس الي حصلو علي الجهاز بلمملكه بفضل الله بفضل شي موزون,اوائل الناس الي حصلو علي الجهاز بلمملكه بفضل الله بفضل شي موزون,positive,0.9934067726135254,none
Galaxy A16 Space Ram,Samsung,Anonymous,سبتمبر 3 2025,متحرك,وصل المنتج بحاله جيده علبه الجوال مغلفه بلاستيكيا اعرف المشكله,وصل المنتج بحاله جيده علبه الجوال مغلفه بلاستيكيا اعرف المشكله,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,MD HABIBULLAH M.,فبراير 19 2025,افضل هاتف عالي الجوده استخدمته علي الاطلاق,لقد كنت استخدم الجهاز لمده الي ايام انه افضل هاتف ذكي بشكل عام يحتوي علي قلم دعم البلوتوث شاشه زجاج مضاد للانعكاس بطاريه احتياطيه جيده جدا يزال اوصي بشده انه الاصدار الدولي يدعم شريحتي سنوات تحديث نظام التشغيل كنت ابحث الطراز المحدد وانا سعيد لانني وجدته,لقد كنت استخدم الجهاز لمده الي ايام انه افضل هاتف ذكي بشكل عام يحتوي علي قلم دعم البلوتوث شاشه زجاج مضاد للانعكاس بطاريه احتياطيه جيده جدا يزال اوصي بشده انه الاصدار الدولي يدعم شريحتي سنوات تحديث نظام التشغيل كنت ابحث الطراز المحدد وانا سعيد لانني وجدته,positive,0.9873279929161072,pos_lex_override
Galaxy A16 Space Ram,Samsung,Anonymous,سبتمبر 18 2025,منتج جيد,انا استخدم المنتج استجابته ممتازه توقيت البطاريه ممتاز يدوم ليومين,انا استخدم المنتج استجابته ممتازه توقيت البطاريه ممتاز يدوم ليومين,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Usman  A.,يوليو 12 2025,سامسونج الترا,بالامس عندما كنت اطلب الظهيره كنت قلقا بشان سيحدث ونوع المنتج ساتلقاه اخاطر واقدم طلبا اليوم لقد تلقيت طلبي للتو ساعه واحده كانت الجوده رائعه انها اصليه بنسبه الغاء قفل المصنع شكرا الظهيره لجعل شيء واضحا تماما شكرا جزيلا,بالامس عندما كنت اطلب الظهيره كنت قلقا بشان سيحدث ونوع المنتج ساتلقاه اخاطر واقدم طلبا اليوم لقد تلقيت طلبي للتو ساعه واحده كانت الجوده رائعه انها اصليه بنسبه الغاء قفل المصنع شكرا الظهيره لجعل شيء واضحا تماما شكرا جزيلا,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Sunny S.,أغسطس 12 2025,الهاتف اصليا يحتوي علي اكواد سامسونج كنت اريد هاتفا اصليا سامسون,الهاتف اصليا يحتوي علي رموز سامسونج كنت ارغب هاتف اصلي يمكنني الحصول علي هاتف اصلي بصمه الهاتف تعمل بشكل صحيح وجود زجاج ارفقت صوره,الهاتف اصليا يحتوي علي رموز سامسونج كنت ارغب هاتف اصلي يمكنني الحصول علي هاتف اصلي بصمه الهاتف تعمل بشكل صحيح وجود زجاج ارفقت صوره,positive,0.85,short_pos_override|pos_lex_override
Galaxy A16 Space Ram,Samsung,Shykut I.,مارس 14 2025,سامسونج جالكسي تسليم سريع ظهرا,شكرا علي توصيل طلبته الجميع يستطيع اختيار اي شيء الملح,شكرا علي توصيل طلبته الجميع يستطيع اختيار اي شيء الملح,positive,0.8645299077033997,none
Galaxy S24 Ultra Titanium Ram,Samsung,Joanna H.,مايو 5 2024,افضل شراء حتي الان,لقد كنت متشككا بشان شراء الهواتف عبر الانترنت اكذب فهي افضل عمليه شراء حتي الان ونامل الا تكون مشاكل الهاتف المستقبل حتي الان يعمل بشكل مثالي وليس لدي اي شكاوي بشانه انه انيق انيق وسريع,لقد كنت متشككا بشان شراء الهواتف عبر الانترنت اكذب فهي افضل عمليه شراء حتي الان ونامل الا تكون مشاكل الهاتف المستقبل حتي الان يعمل بشكل مثالي وليس لدي اي شكاوي بشانه انه انيق انيق وسريع,positive,0.9636475443840027,mixed_positive_margin
